LEARecordID,ORI,BatchID,TX_Type,Is_NFIA,SDate,STime,SDur,Is_ServCall,AT,Loc,City,PID,Ethn,Gend,GendNC,LGBT,Age,Is_LimEng,Disb,Is_Stud,StReas,Tr_ID,Act_CD,BasSearch,BasSearch_N,BasSeiz,PropType,Cb,ResCD
290245,CA0431100,,I,N,9/17/2022,23:24,15,N,"Patrol, traffic, field operations",Pachetti/California,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
290572,CA0431100,,I,N,9/18/2022,5:42,5,N,"Patrol, traffic, field operations",Miramonte/cuesta,MOUNTAIN VIEW,1,Black/African American,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
290597,CA0431100,,I,N,9/18/2022,5:54,20,N,"Patrol, traffic, field operations",el camino real/shoreline,MOUNTAIN VIEW,1,Hispanic/Latino(a),Female,,N,40,N,,,Traffic Violation,Non-moving,Person removed from vehicle by order,,,,,Other Contraband or evidence,Warning (verbal or written)
290612,CA0431100,,I,N,9/18/2022,6:58,5,N,"Patrol, traffic, field operations",Miramonte/el camino,MOUNTAIN VIEW,1,White,Female,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
290650,CA0431100,,I,N,9/18/2022,7:26,15,N,"Patrol, traffic, field operations",California/Mtn view,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,19,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
290684,CA0431100,,I,N,9/18/2022,8:10,15,N,"Patrol, traffic, field operations",100 Block San Antonio Circle,MOUNTAIN VIEW,1,White,Male,,N,60,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
290724,CA0431100,,I,N,9/18/2022,5:30,60,Y,"Patrol, traffic, field operations",100 Block North Whisman Road,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Custodial arrest without warrant
290724,CA0431100,,I,N,9/18/2022,5:30,60,Y,"Patrol, traffic, field operations",100 Block North Whisman Road,Mountain View,2,Hispanic/Latino(a),Male,,N,15,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,Patrol car detention,,,,,,Psychiatric hold  (Welfare & Institutions Code sections 5150 and/or 5585.20)
290724,CA0431100,,I,N,9/18/2022,5:30,60,Y,"Patrol, traffic, field operations",100 Block North Whisman Road,Mountain View,3,Hispanic/Latino(a),Male,,N,35,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Warning (verbal or written)
290724,CA0431100,,I,N,9/18/2022,5:30,60,Y,"Patrol, traffic, field operations",100 Block North Whisman Road,Mountain View,4,Hispanic/Latino(a),Male,,N,35,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Warning (verbal or written)
290801,CA0431100,,I,N,9/18/2022,9:04,120,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,"Field sobriety test conducted,Patrol car detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Officer Safety/safety of others",asked for consent prior to field sobriety tests. driver consented. ,,,,Custodial arrest without warrant
290801,CA0431100,,I,N,9/18/2022,9:04,120,N,"Patrol, traffic, field operations",North Shoreline Boulevard,Mountain View,2,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Curbside detention, Asked for consent to  search person, Search of person was conducted ","Consent given,Condition of parole / probation/ PRCS / mandatory supervision",passenger was on searchable probation and consented to a search.  ,,,,
290837,CA0431100,,I,N,9/18/2022,9:34,30,N,"Patrol, traffic, field operations",West evelyn/franklin,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,"Person removed from vehicle by order,Field sobriety test conducted",,,,,,Custodial arrest without warrant
291087,CA0431100,,I,N,9/18/2022,20:16,5,N,"Patrol, traffic, field operations",California Street & Hope Street,Mountain View,1,Pacific Islander,Male,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
291122,CA0431100,,I,N,9/18/2022,21:15,5,N,"Patrol, traffic, field operations",Grant Road & Martens Avenue,Mountain View,1,White,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
291323,CA0431100,,I,N,9/19/2022,0:01,10,N,"Patrol, traffic, field operations",S shoreline blvd/church st,MOUNTAIN VIEW,1,White,Male,,N,50,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
291408,CA0431100,,I,N,9/19/2022,4:37,30,N,"Patrol, traffic, field operations",Calderon Avenue & West Dana Street,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
291688,CA0431100,,I,N,9/19/2022,7:55,40,Y,"Patrol, traffic, field operations",500 Block Walker Drive,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Reasonable suspicion that the person was engaged in criminal activity,,No Action Taken,,,,,,Custodial arrest without warrant
292134,CA0431100,,I,N,9/19/2022,22:01,5,N,"Patrol, traffic, field operations",El Camino real/showers dr,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
292268,CA0431100,,I,N,9/20/2022,0:58,10,N,"Patrol, traffic, field operations",el camino real/church st,MOUNTAIN VIEW,1,White,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
292313,CA0431100,,I,N,9/20/2022,2:02,10,N,"Patrol, traffic, field operations",el camino real/el monte,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,60,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
293166,CA0431100,,I,N,9/16/2022,3:17,30,Y,"Patrol, traffic, field operations",200 Block Castro Street,Mountain View,1,White,Male,,N,35,N,,,Reasonable suspicion that the person was engaged in criminal activity,,Curbside detention,,,,,,Citation for infraction
293500,CA0431100,,I,N,9/20/2022,22:29,5,N,"Patrol, traffic, field operations",Hans Avenue,Mountain View,1,White,Male,,N,52,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
293660,CA0431100,,I,N,9/21/2022,3:36,5,N,"Patrol, traffic, field operations",700 Block San Antonio Road,Palo Alto,1,Black/African American,Male,,N,60,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
293754,CA0431100,,I,N,9/21/2022,4:57,10,N,"Patrol, traffic, field operations",Central Expressway,Mountain View,1,Middle Eastern or South Asian,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
294165,CA0431100,,I,N,9/21/2022,15:02,10,N,"Patrol, traffic, field operations",Central Expressway,Mountain View,1,White,Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,"Citation for infraction,In-field cite and release"
294640,CA0431100,,I,N,9/21/2022,21:49,5,N,"Patrol, traffic, field operations",0-100 Block California 82,Mountain View,1,Middle Eastern or South Asian,Female,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
294649,CA0431100,,I,N,9/21/2022,21:53,5,N,"Patrol, traffic, field operations",100 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
294662,CA0431100,,I,N,9/21/2022,21:55,10,N,"Patrol, traffic, field operations","California St, Franklin St",Mountain View,1,Hispanic/Latino(a),Male,,N,22,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
294662,CA0431100,,I,N,9/21/2022,21:55,10,N,"Patrol, traffic, field operations","California St, Franklin St",Mountain View,2,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
294676,CA0431100,,I,N,9/21/2022,22:19,5,N,"Patrol, traffic, field operations",1900 Block West El Camino Real,Mountain View,1,Asian,Female,,N,39,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
294827,CA0431100,,I,N,9/22/2022,0:18,5,N,"Patrol, traffic, field operations","W el Camino Real, N el Monte Ave",Mountain View,1,White,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
294901,CA0431100,,I,N,9/22/2022,1:45,5,N,"Patrol, traffic, field operations",Montecito Avenue,Mountain View,1,Black/African American,Male,,N,60,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
294915,CA0431100,,I,N,9/21/2022,22:27,5,N,"Patrol, traffic, field operations",El Camino Real/ SR 85,MOUNTAIN VIEW,1,Hispanic/Latino(a),Female,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
294917,CA0431100,,I,N,9/22/2022,2:16,5,N,"Patrol, traffic, field operations",400 Block Bryant Street,Mountain View,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
294918,CA0431100,,I,N,9/21/2022,22:38,10,N,"Patrol, traffic, field operations",hwy 101 and rengstorff avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
294919,CA0431100,,I,N,9/21/2022,22:35,5,N,"Patrol, traffic, field operations",El Camino Real/ Sylvan,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
294923,CA0431100,,I,N,9/21/2022,22:59,10,N,"Patrol, traffic, field operations",hwy 101 and shoreline blvd,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
294925,CA0431100,,I,N,9/21/2022,23:20,10,N,"Patrol, traffic, field operations",West El Camino Real & Castro Street,Mountain View,1,White,Female,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
294976,CA0431100,,I,N,9/22/2022,3:35,10,N,"Patrol, traffic, field operations",700 Block Moffett Boulevard,Mountain View,1,Hispanic/Latino(a),Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
295053,CA0431100,,I,N,9/22/2022,4:57,20,N,"Patrol, traffic, field operations",El Camino Real,Mountain View,1,White,Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
295065,CA0431100,,I,N,9/22/2022,5:13,20,N,"Patrol, traffic, field operations","California St, San Antonio Rd",Mountain View,1,Asian,Male,,N,38,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
295157,CA0431100,,I,N,9/22/2022,7:01,15,N,"Patrol, traffic, field operations",El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
295508,CA0431100,,I,N,9/22/2022,15:00,15,N,"Patrol, traffic, field operations",Rengstorff Avenue & Latham Street,Mountain View,1,Hispanic/Latino(a),Female,,N,40,Y,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
295510,CA0431100,,I,N,9/22/2022,14:45,10,N,"Patrol, traffic, field operations",West El Camino Real & Palo Alto Avenue,Mountain View,1,White,Female,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
295860,CA0431100,,I,N,9/22/2022,21:13,2,N,"Patrol, traffic, field operations",Showers drive/latham street,MOUNTAIN VIEW,1,Asian,Female,,N,65,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
296284,CA0431100,,I,N,9/23/2022,4:23,15,N,"Patrol, traffic, field operations",el camino real/el monte avenue,MOUNTAIN VIEW,1,White,Male,,N,21,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
296699,CA0431100,,I,N,9/23/2022,13:30,5,Y,"Patrol, traffic, field operations",Escuela Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Investigation to determine whether the person was truant,,No Action Taken,,,,,,
296785,CA0431100,,I,N,9/23/2022,15:15,5,N,"Patrol, traffic, field operations",Mountain View,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,
296830,CA0431100,,I,N,9/23/2022,16:01,5,N,"Patrol, traffic, field operations",California Street & Franklin Street,Mountain View,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
297073,CA0431100,,I,N,9/23/2022,18:02,10,N,"Patrol, traffic, field operations",East El Camino Real & Grant Road,Mountain View,1,Hispanic/Latino(a),Female,,N,40,Y,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
297299,CA0431100,,I,N,9/24/2022,0:28,5,N,"Patrol, traffic, field operations",el camino real/calderon ave,MOUNTAIN VIEW,1,Asian,Male,,N,25,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
297391,CA0431100,,I,N,9/24/2022,2:30,15,N,"Patrol, traffic, field operations",700 Block East El Camino Real,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
297411,CA0431100,,I,N,9/24/2022,3:02,15,N,"Patrol, traffic, field operations",North Rengstorff Avenue & West Middlefield Road,Mountain View,1,Hispanic/Latino(a),Male,,N,50,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
297477,CA0431100,,I,N,9/24/2022,4:07,30,N,"Patrol, traffic, field operations",West Middlefield Road & North Shoreline Boulevard,Mountain View,1,Asian,Female,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Citation for infraction
297480,CA0431100,,I,N,9/24/2022,4:38,10,N,"Patrol, traffic, field operations",West Dana Street & South Shoreline Boulevard,Mountain View,1,Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
297950,CA0431100,,I,N,9/24/2022,16:53,5,N,"Patrol, traffic, field operations",Sunnyvale,Sunnyvale,1,Middle Eastern or South Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
298062,CA0431100,,I,N,9/24/2022,20:44,10,N,"Patrol, traffic, field operations",castro street and califronia street ,MOUNTAIN VIEW,1,Asian,Female,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
298077,CA0431100,,I,N,9/24/2022,21:04,10,N,"Patrol, traffic, field operations",california and castro street,MOUNTAIN VIEW,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
298319,CA0431100,,I,N,9/25/2022,1:21,10,N,"Patrol, traffic, field operations",California Street & Franklin Street,Mountain View,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
298329,CA0431100,,I,N,9/25/2022,1:39,5,N,"Patrol, traffic, field operations",California Street & Franklin Street,Mountain View,1,Asian,Female,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
298367,CA0431100,,I,N,9/25/2022,2:33,10,N,"Patrol, traffic, field operations",West Dana Street & South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
298426,CA0431100,,I,N,9/25/2022,3:30,10,N,"Patrol, traffic, field operations",West El Camino Real & Mountain View Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,20,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
298467,CA0431100,,I,N,9/25/2022,4:36,10,N,"Patrol, traffic, field operations",California Street & South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
298489,CA0431100,,I,N,9/25/2022,5:07,5,N,"Patrol, traffic, field operations",Villa Street & Oak Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
298539,CA0431100,,I,N,9/25/2022,2:50,10,N,"Patrol, traffic, field operations",Central Expressway & Ferguson Drive,Mountain View,1,Middle Eastern or South Asian,Female,,N,60,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
298541,CA0431100,,I,N,9/25/2022,6:05,20,N,"Patrol, traffic, field operations",California Street & South Shoreline Boulevard,Mountain View,1,Asian,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
298585,CA0431100,,I,N,9/25/2022,8:00,10,N,"Patrol, traffic, field operations",Villa Street & Franklin Street,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
298587,CA0431100,,I,N,9/25/2022,7:27,30,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Wright Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
298593,CA0431100,,I,N,9/25/2022,8:16,5,N,"Patrol, traffic, field operations",North Shoreline Boulevard & Stierlin Road,Mountain View,1,Black/African American,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
298783,CA0431100,,I,N,9/25/2022,9:26,60,Y,"Patrol, traffic, field operations",1500 Block North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,20,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,Field sobriety test conducted,,,,,,Custodial arrest without warrant
298783,CA0431100,,I,N,9/25/2022,9:26,60,Y,"Patrol, traffic, field operations",1500 Block North Shoreline Boulevard,Mountain View,2,Hispanic/Latino(a),Male,,N,50,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,Handcuffed or flex cuffed,,,,,,Custodial arrest pursuant to outstanding warrant
298937,CA0431100,,I,N,9/25/2022,15:20,5,N,"Patrol, traffic, field operations",West Evelyn Avenue & View Street,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
299097,CA0431100,,I,N,9/25/2022,23:10,5,N,"Patrol, traffic, field operations",Villa Street & Bush Street,Mountain View,1,Middle Eastern or South Asian,Female,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
299127,CA0431100,,I,N,9/25/2022,23:55,10,N,"Patrol, traffic, field operations",Moffett Boulevard & Central Avenue,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,40,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,"Citation for infraction,Warning (verbal or written)"
299320,CA0431100,,I,N,9/26/2022,4:11,10,N,"Patrol, traffic, field operations",California Street & Franklin Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
299325,CA0431100,,I,N,9/26/2022,4:21,10,N,"Patrol, traffic, field operations",El Camino Real & South Shoreline Boulevard,Mountain View,1,White,Female,,N,60,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
299332,CA0431100,,I,N,9/26/2022,4:39,5,N,"Patrol, traffic, field operations",California Street & Franklin Street,Mountain View,1,White,Male,,N,50,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
299337,CA0431100,,I,N,9/26/2022,4:50,10,N,"Patrol, traffic, field operations",West Evelyn Avenue & Bush Street,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
299344,CA0431100,,I,N,9/26/2022,5:09,10,N,"Patrol, traffic, field operations",El Camino Real & Palo Alto Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Citation for infraction
299400,CA0431100,,I,N,9/26/2022,5:59,5,N,"Patrol, traffic, field operations",El Camino Real & California 237,Mountain View,1,Middle Eastern or South Asian,Male,,N,25,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
299522,CA0431100,,I,N,9/26/2022,7:18,5,N,"Patrol, traffic, field operations",500 Block North Shoreline Boulevard,Mountain View,1,Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
299547,CA0431100,,I,N,9/26/2022,7:49,15,N,"Patrol, traffic, field operations",California Street & Rengstorff Avenue,Mountain View,1,Middle Eastern or South Asian,Male,,N,40,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
299558,CA0431100,,I,N,9/26/2022,8:08,5,N,"Patrol, traffic, field operations",Villa Street & South Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,36,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
299576,CA0431100,,I,N,9/26/2022,7:38,30,N,"Patrol, traffic, field operations",500 Block North Shoreline Boulevard,Mountain View,1,Middle Eastern or South Asian,Male,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
299576,CA0431100,,I,N,9/26/2022,7:38,30,N,"Patrol, traffic, field operations",500 Block North Shoreline Boulevard,Mountain View,2,Middle Eastern or South Asian,Female,,N,30,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
299576,CA0431100,,I,N,9/26/2022,7:38,30,N,"Patrol, traffic, field operations",500 Block North Shoreline Boulevard,Mountain View,3,Middle Eastern or South Asian,Male,,N,5,N,,,Traffic Violation,Moving,No Action Taken,,,,,,
299630,CA0431100,,I,N,9/26/2022,9:03,30,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,22,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
299630,CA0431100,,I,N,9/26/2022,9:03,30,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,2,Hispanic/Latino(a),Female,,N,22,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
299630,CA0431100,,I,N,9/26/2022,9:03,30,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,3,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
299630,CA0431100,,I,N,9/26/2022,9:03,30,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,4,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
299630,CA0431100,,I,N,9/26/2022,9:03,30,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,5,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
299630,CA0431100,,I,N,9/26/2022,9:03,30,N,"Patrol, traffic, field operations",100 Block West Evelyn Avenue,Mountain View,6,Hispanic/Latino(a),Female,,N,20,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
299724,CA0431100,,I,N,9/25/2022,12:45,120,Y,"Patrol, traffic, field operations",1900 Block Crisanto Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Reasonable suspicion that the person was engaged in criminal activity,,"Field sobriety test conducted, Search of person was conducted ",Incident to arrest,Custody search.,,,,Custodial arrest without warrant
299725,CA0431100,,I,N,9/26/2022,3:05,120,Y,"Patrol, traffic, field operations",1700 Block Miramonte Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,40,Y,,,Reasonable suspicion that the person was engaged in criminal activity,, Search of person was conducted ,Incident to arrest,Custody search.,,,,Custodial arrest without warrant
300372,CA0431100,,I,N,9/26/2022,20:59,12,N,"Patrol, traffic, field operations",Sah antonio rd/fayette ave,MOUNTAIN VIEW,1,Hispanic/Latino(a),Male,,N,20,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
300518,CA0431100,,I,N,9/26/2022,23:56,5,N,"Patrol, traffic, field operations",700 Block West Middlefield Road,Mountain View,1,Hispanic/Latino(a),Female,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
300545,CA0431100,,I,N,9/27/2022,0:47,5,N,"Patrol, traffic, field operations",1900 Block Old Middlefield Way,Mountain View,1,Hispanic/Latino(a),Male,,N,35,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
300582,CA0431100,,I,N,9/27/2022,2:10,3,N,"Patrol, traffic, field operations",700 Block West Middlefield Road,Mountain View,1,Hispanic/Latino(a),Male,,N,22,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
300689,CA0431100,,I,N,9/27/2022,4:54,20,N,"Patrol, traffic, field operations",South Rengstorff Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
301580,CA0431100,,I,N,9/27/2022,1:11,45,Y,"Patrol, traffic, field operations",2400 Block Leghorn Street,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,,,Reasonable suspicion that the person was engaged in criminal activity,,"Person removed from vehicle by order,Curbside detention, Search of person was conducted ,Search of property was conducted,Property was seized",Visible contraband,I searched the driver and the vehicle due to locating a methamphetamine pipe in the drivers hand at first contact.,Contraband,"Drugs/narcotics,Drug Paraphernalia","Drugs/narcotics,Drug Paraphernalia",In-field cite and release
301588,CA0431100,,I,N,9/27/2022,22:14,10,N,"Patrol, traffic, field operations",Cuesta Drive,Mountain View,1,White,Male,,N,17,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
301588,CA0431100,,I,N,9/27/2022,22:14,10,N,"Patrol, traffic, field operations",Cuesta Drive,Mountain View,2,White,Female,,N,15,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
301611,CA0431100,,I,N,9/27/2022,22:15,15,N,"Patrol, traffic, field operations",1900 Block Mount Vernon Court,Mountain View,1,White,Male,,N,36,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Citation for infraction
301626,CA0431100,,I,N,9/27/2022,22:30,5,N,"Patrol, traffic, field operations",200 Block North Shoreline Boulevard,Mountain View,1,Hispanic/Latino(a),Male,,N,45,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
301660,CA0431100,,I,N,9/27/2022,23:05,5,N,"Patrol, traffic, field operations",1200 Block North Rengstorff Avenue,Mountain View,1,White,Male,,N,35,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
301700,CA0431100,,I,N,9/27/2022,23:44,5,N,"Patrol, traffic, field operations",600 Block West Dana Street,Mountain View,1,White,Male,,N,18,N,,,Traffic Violation,Moving,No Action Taken,,,,,,Warning (verbal or written)
301718,CA0431100,,I,N,9/27/2022,23:52,10,N,"Patrol, traffic, field operations",1200 Block North Rengstorff Avenue,Mountain View,1,Black/African American,Male,,N,40,N,,,Traffic Violation,Non-moving,No Action Taken,,,,,,Warning (verbal or written)
301741,CA0431100,,I,N,9/28/2022,0:17,10,N,"Patrol, traffic, field operations",0-100 Block Lane Avenue,Mountain View,1,Hispanic/Latino(a),Male,,N,25,N,Other disability,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
301910,CA0431100,,I,N,9/28/2022,2:59,5,N,"Patrol, traffic, field operations",900 Block Linda Vista Avenue,Mountain View,1,Black/African American,Female,,N,30,N,,,Traffic Violation,Equipment,No Action Taken,,,,,,Warning (verbal or written)
