stopID,entryUpdateTime,stopTime,stopDuration,stopInResponseToCFS,street,intersection,PID,perceivedRace,perceivedDisability,perceivedLimitedEnglish,perceivedAge,perceivedGender,perceivedLgbt,genderNonconforming,contrabandOrEvidenceDiscovered,actionTakens,personSearchGiven,propertySearchGiven,basisForSearch,basisForSearchExplanation,reasonForStop,reasonForStopDetail,reasonForStopExplanation,resultOfStop
5496,11/19/2022 17:12,11/19/2022 15:45,10,FALSE,El Camino Real,Los Robles Ave,1, Black/African American, None,FALSE,29,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Expired Reg, Citation for infraction
5497,11/19/2022 23:14,11/19/2022 23:02,10,FALSE,FOOTHILL EXPRESSWAY,MAGDALENA,1, Asian, None,FALSE,23,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VWHICLE WAS EXPIRED SINCE 4/2022 NOTHING IN PROGRESS OR COMPLETED., Citation for infraction
5498,11/19/2022 23:40,11/19/2022 18:21,10,FALSE,s clark,springer terrace,1, White, None,FALSE,16,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, fail to stopat two separate signs, Citation for infraction
5499,11/20/2022 0:24,11/19/2022 21:30,10,FALSE,EL CAMINO REAL,,1, Black/African American, None,FALSE,30,Male,No,FALSE, None, None,,,, , Investigation to determine whether the person was truant, , SUBJECT WAS PARKED AT VILLAGE COURT ADJACENT TO WHERE A 459 AUTO HAD JUST OCCURRED.  THE LICENSE PLATES ON THE VEHICLE WERE TEMPORARY AND BARELY ABLE TO IDENTIFY OR READ.  A WANTS/WARRANTS CHECK REVEALED NOTHING FURTHER AN F.I. WAS COMPLETED., No Action
5500,11/20/2022 1:04,11/20/2022 1:02,5,FALSE,miramonte,gest,1, Hispanic/Latino/a; White, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speedingmiramonte, Warning (verbal or written)
5501,11/20/2022 1:15,11/20/2022 1:14,5,FALSE,magdalena,magdalena,1, White, None,FALSE,40,Male,Yes,FALSE, None, None,,,, , Traffic Violation, Moving Violation, rolled through stop sign springer/berry, Warning (verbal or written)
5502,11/20/2022 1:23,11/20/2022 1:19,10,FALSE,Magdalena ,Cuesta,1, Hispanic/Latino/a, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, License plate not illuminated, Citation for infraction; Warning (verbal or written)
5503,11/20/2022 2:09,11/20/2022 1:40,10,FALSE,grant,april,1, Asian, None,FALSE,18,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, pass side brake light not functioning, Citation for infraction
5504,11/20/2022 2:15,11/20/2022 1:26,5,FALSE,miramonte,gest,1, Middle Eastern or South Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, swerved into #2 lane from #1 lane in front of me with no signal, Warning (verbal or written)
5505,11/20/2022 2:41,11/20/2022 2:35,5,FALSE,CUESTA,S CLARK,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," VEHICLE HAD EXPIRED REGUSTRATION OF JUL 2022, AND THE REAR UPPER BRAKELIGHT WAS INOPEARBALE.", Warning (verbal or written)
5506,11/20/2022 2:57,11/20/2022 2:56,5,FALSE,state,main,1, White," Intellectual or developmental disability, including dementia",FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, speed on SAR, Warning (verbal or written)
5507,11/20/2022 3:11,11/20/2022 3:08,10,FALSE,miramonte,aura,1, Asian, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, rolled thru stop sign, Citation for infraction; Warning (verbal or written)
5508,11/20/2022 5:15,11/20/2022 4:51,6,FALSE,EL CAMINO REAL,ESCUELA,1, White, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE WAS EXPIRED SINCE 2020...DRIVER WAS ALREADY CITED FOR THE REGISTRATION BY CHP., Warning (verbal or written)
5509,11/20/2022 5:23,11/20/2022 5:08,10,FALSE,el camino real,rengstorff,1, White, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 50 in 35, Warning (verbal or written)
5510,11/20/2022 5:28,11/20/2022 3:48,15,FALSE,fremont,fallenleaf,1, Middle Eastern or South Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 46 in 30, Citation for infraction; Warning (verbal or written)
5511,11/20/2022 20:46,11/20/2022 18:44,5,FALSE,ECR,CLARK,1, Black/African American, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, 3RD BRAKE LIGHT, Warning (verbal or written)
5512,11/20/2022 21:09,11/20/2022 20:55,10,FALSE,san antonio,edith,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlight out, Citation for infraction
5513,11/20/2022 21:17,11/20/2022 21:09,5,FALSE,FOOTHILL EXPRESSWAY,SAN ANTONIO ROAD,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, SUBJECT WAS DRIVING WESTBOUND ON FOOTHILL.  ONCE I WAS ABLE TO PACE THE VEHICLE FOR APPROXIMATELY O.5 MILES HE WAS DRIVING AT 55-60 MPH IN A 45MPH ZONE.  WARNED FOR THE SPEEDING., Warning (verbal or written)
5514,11/20/2022 21:50,11/20/2022 21:09,10,FALSE,el monte,s clark,1, Hispanic/Latino/a, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlight out, Citation for infraction; Citation for infraction
5515,11/20/2022 21:54,11/20/2022 20:27,10,FALSE,el camino real,sherwood,1, White, None,FALSE,50,Male,No,FALSE, None, Asked for consent to search property; Search of property was conducted,, true, Consent given, consented to search, Consensual Encounter resulting in a search, , consented to a search of his prop, No Action
5516,11/20/2022 21:54,11/20/2022 21:42,10,FALSE,EL MONTE,HAWTHORNE,1, Hispanic/Latino/a, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER BLEW THROUGH THE INTERSECTION OF EL MONTE AND CLARK AVE WITHOUT SLOWING OR STOPPING AT THE STOP SIGN.  DRIVER SPOKE NO ENGLISH AND HAD NO CONCEPT OR IDEA OF WHAT I WAS SAYING.  HE WAS WARNED FOR CVC 22450., Warning (verbal or written)
5517,11/20/2022 22:00,11/20/2022 21:58,5,FALSE,cuesta,gabilan,1, White, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, nolightsonbike or reflector, Warning (verbal or written)
5518,11/20/2022 23:31,11/20/2022 23:30,5,FALSE,springer,foothill,1, White, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, sppeding foothill, Warning (verbal or written)
5519,11/21/2022 1:17,11/21/2022 1:16,5,FALSE,san antonio,ecr,1, White, None,TRUE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no license plate light, Warning (verbal or written)
5520,11/22/2022 4:09,11/22/2022 3:10,25,FALSE,Foothill Expressway ,Homestead Rd,1, Hispanic/Latino/a, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," Observed vehicle with expired registration. Stopped driver. Identified by license. Cited for registration, address update, and no insurance", Citation for infraction
5521,11/22/2022 11:11,11/22/2022 9:53,8,FALSE,EL MONTE,FOOTHILL EXPRESSWAY,1, Asian, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, FAILURE TO OBEY NO TURN ON RED SIGNS., Citation for infraction
5522,11/22/2022 11:15,11/22/2022 10:54,6,FALSE,EL CAMINO REAL,CLARK ,1, Middle Eastern or South Asian, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", HOLDING AND OPERATING CELL PHONE WHILE DRIVING MOTOR VEHICLE, Warning (verbal or written)
5523,11/22/2022 11:59,11/22/2022 11:30,15,FALSE,El Camino real ,Los Altos ave,1, White, None,FALSE,50,Male,No,FALSE, None, Curbside detention; Vehicle impounded,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Exp. Reg., In-field cite and release; In-field cite and release
5524,11/22/2022 12:29,11/22/2022 11:50,4,FALSE,Los Altos Ave ,El Camino real ,1, Hispanic/Latino/a, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, 3rd brake light out, Warning (verbal or written)
5525,11/22/2022 13:02,11/22/2022 13:00,5,FALSE,SAN ANTONIO,HILLVIEW,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, TEXTING WHILE DRIVING, Warning (verbal or written)
5526,11/23/2022 5:02,11/23/2022 1:15,120,TRUE,Oak,,1, White, None,FALSE,52,Male,No,FALSE, None, Handcuffed or flex cuffed; Patrol car detention; Search of person was conducted,,, Incident to arrest, Incident to arrest, Reasonable Suspicion; Reasonable Suspicion, Matched suspect description; Other Reasonable Suspicion of a crime, Domestic violence; Domestic violence, Custodial Arrest without warrant
5527,11/23/2022 10:04,11/23/2022 9:29,5,FALSE,FOOTHILL EXP,EDITH AVE,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5528,11/23/2022 10:39,11/23/2022 10:38,5,FALSE,FOOTHILL EXP,EDITH AVE,1, Middle Eastern or South Asian, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, In-field cite and release
5529,11/23/2022 10:51,11/23/2022 10:48,3,FALSE,FOOTHIL EXRESSWAY,EL MONTE AVE,1, Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
5530,11/23/2022 11:04,11/23/2022 11:02,5,FALSE,MAGDALENA AVE,MAGDALENA CT,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5531,11/23/2022 11:43,11/23/2022 11:05,5,FALSE,FOOTHILL EXPRESSWAY,EL MONTE AVE,1, Hispanic/Latino/a, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction; Citation for infraction
5532,11/23/2022 21:02,11/23/2022 20:59,5,FALSE,grant,grant,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, license plate light, Warning (verbal or written)
5533,11/23/2022 21:35,11/23/2022 21:33,10,FALSE,golden,gest,1, White, None,FALSE,22,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, pass side stop lamp out, Citation for infraction
5534,11/23/2022 21:41,11/23/2022 21:35,5,FALSE,PORTOLA AVE,LOS ALTOS AVE,1, Asian, None,TRUE,85,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, SUBJECT'S VEHICLE REAR DRIVER SIDE BRAKELIGTHT WAS INOPERABLE., Warning (verbal or written)
5535,11/23/2022 21:55,11/23/2022 21:53,5,FALSE,san antonio,chester circle,1, White," Intellectual or developmental disability, including dementia",FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, no bike light, Warning (verbal or written)
5536,11/23/2022 23:06,11/23/2022 23:05,10,FALSE,el monte,s. clark,1, Pacific Islander, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 35 on almond, Warning (verbal or written)
5537,11/23/2022 23:48,11/23/2022 23:30,5,FALSE,fremont,miramonte,1, White, None,FALSE,70,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, license plate not illuminated, Warning (verbal or written)
5538,11/23/2022 23:58,11/23/2022 23:57,15,FALSE,foothill,san antonio,1, White, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation," 90 on foothill, tailgating, weaving in and out of lanes no signaling", In-field cite and release
5539,11/24/2022 1:10,11/24/2022 1:08,5,FALSE,vineyard,foothill,1, Middle Eastern or South Asian, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, rolled through stop sign, Warning (verbal or written)
5540,11/24/2022 3:08,11/24/2022 3:00,5,FALSE,morton,middleton,1, Asian, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlight out, Warning (verbal or written)
5541,11/24/2022 18:32,11/24/2022 18:24,5,FALSE,SAN ANTONIO,CHESTER COURT,1, Middle Eastern or South Asian, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE WAS SLOW ROLLING THROUGH DOWNTOWN HAD NO FRONT LICENSE PLATE AND WAS ALSO EXPIRED OUT OF OHIO.  DRIVER WAS WARNED FOR CVC 5200., Warning (verbal or written)
5542,11/25/2022 10:28,11/25/2022 10:25,3,FALSE,el camino real,showers,1, Hispanic/Latino/a, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration, Warning (verbal or written)
5543,11/25/2022 10:30,11/25/2022 10:28,30,FALSE,n san antonio,california,1, Black/African American, None,FALSE,50,Female,No,FALSE, None, Asked for consent to search person; Person removed from vehicle by order; Search of person was conducted, true,, Consent given; Incident to arrest, warrant for her arrest; warrant for her arrest, Traffic Violation," Non-moving Violation, including Registration Violation", suspended registration, Custodial Arrest pursuant to outstanding warrant
5544,11/25/2022 10:31,11/25/2022 10:30,15,FALSE,el camino real,n san antonio road,1, Hispanic/Latino/a, None,FALSE,30,Male,No,FALSE, None, Asked for consent to search person; Asked for consent to search property; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted, true, true, Condition of parole / probation/ PRCS / mandatory supervision; Consent given, probation search; probation search, Traffic Violation," Non-moving Violation, including Registration Violation", suspended reg, Warning (verbal or written)
5545,11/26/2022 14:01,11/25/2022 16:13,60,FALSE,el camino real,clark ave,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, Drugs/narcotics, Asked for consent to search person; Asked for consent to search property; Curbside detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted, true, true, Consent given, license plate didnt belong on vehicle, Traffic Violation," Non-moving Violation, including Registration Violation"," exp reg, plates didnt belong on vehicle", In-field cite and release
5546,11/27/2022 0:14,11/27/2022 0:05,5,FALSE,edith,university,1, Black/African American, None,FALSE,22,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired registration, Warning (verbal or written)
5547,11/27/2022 6:00,11/27/2022 0:53,10,FALSE,springer,el monte,1, White, None,FALSE,21,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Citation for infraction
5548,11/28/2022 3:09,11/28/2022 2:41,12,FALSE,Covington Rd,Eastwood ,1, Hispanic/Latino/a, None,TRUE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Observed driver with item hanging from rear view mirror. Driver failed to stop before crosswalk at intersection. Driver stopped and identified. Passenger identified. Driver warned and released, Warning (verbal or written)
5549,11/28/2022 9:49,11/28/2022 9:48,5,FALSE,FOOTHILL EXP,OLD OAK CT,1, Hispanic/Latino/a, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5550,11/28/2022 10:09,11/28/2022 9:49,5,FALSE,FOOTHILL EXP,OLD OAK CT,1, Hispanic/Latino/a, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5551,11/28/2022 19:14,11/28/2022 19:00,10,FALSE,EL CAMINO REAL,RENGSTROFF,1, Hispanic/Latino/a, None,TRUE,30,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation," LICENSE PLATE LIGHT WAS INOPERABLE AND REGISTRATION ON THE VEHICLE WAS SUSPENDED, 10-28-22.  THE DRIVER WAS A COLOMBIAN TOURIST AND SPOKE ONLY SPANISH.", Warning (verbal or written)
5552,11/28/2022 19:30,11/28/2022 19:05,10,FALSE,covington,parma,1, White, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp reg 10/22, Citation for infraction; Warning (verbal or written)
5553,11/28/2022 19:37,11/28/2022 19:25,10,FALSE,SAN ANTONIO ROAD,PINE,1, Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, VEHICLE HAD NO OPERATING LIGHTS OF ANY KIND ON AND WAS DRIVING SOUTHBOUND ON SAN ANTONIO.  I FOLLOWED THE VEHICLE BUT THEY NEVER TURNED ON THEIR LIGHTS., Citation for infraction
5554,11/28/2022 20:30,11/28/2022 20:28,5,FALSE,foothill exp,280 on ramp,1, Middle Eastern or South Asian, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, passenger headlight out, Warning (verbal or written)
5555,11/28/2022 21:12,11/28/2022 21:00,5,FALSE,Foothill Expressway,El Monte Ave,1, White, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Failure to obey sign, Citation for infraction; Citation for infraction
5556,11/28/2022 22:11,11/28/2022 22:09,5,FALSE,miramomte,portland,1, White, None,FALSE,60,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, ill uturn, Warning (verbal or written)
5557,11/28/2022 22:26,11/28/2022 22:20,5,FALSE,EL CAMINO REAL,DINAH'S COURT,1, White, None,TRUE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, RIGHT DRIVERSIDE BRAKELIGHT OF THE VEHICLE WAS COMPLETELY INOPERALE., Warning (verbal or written)
5558,11/29/2022 0:48,11/29/2022 0:45,10,FALSE,foothill,st joseph,1, White, None,FALSE,19,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, paced at 60 in 45, Citation for infraction; Warning (verbal or written)
5559,11/29/2022 1:49,11/29/2022 1:46,10,FALSE,covington,riverside,1, Middle Eastern or South Asian, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, talking on phone while driving, Citation for infraction
5560,11/29/2022 2:17,11/29/2022 2:05,5,FALSE,el camino real,san antonio,1, Hispanic/Latino/a, None,FALSE,30,Male,Yes,FALSE, None, None,,,, , Traffic Violation, Moving Violation, using cell phone while driving., Citation for infraction
5561,11/29/2022 3:40,11/29/2022 3:32,5,FALSE,fremont,echo,1, Middle Eastern or South Asian, Deafness or difficulty hearing,FALSE,60,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 32 in a 25, Warning (verbal or written)
5562,11/29/2022 4:37,11/29/2022 4:36,5,FALSE,miramonte,stanley,1, White, None,FALSE,27,Female,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, headlight out, Warning (verbal or written)
5563,11/29/2022 7:33,11/29/2022 7:31,5,FALSE,SHERWOOD AVE,SAN ANTONIO RD,1, White, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5564,11/29/2022 7:40,11/29/2022 7:33,2,FALSE,ALMOND AVE,ALICIA WAY,1, White, None,FALSE,30,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
5565,11/29/2022 7:57,11/29/2022 7:40,5,FALSE,EL MONTE AVE,MILVERTON RD,1, Middle Eastern or South Asian, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5566,11/29/2022 13:19,11/29/2022 13:18,5,FALSE,FOOTHILL EXP,LOYOLA FIRE,1, Middle Eastern or South Asian, None,FALSE,35,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5567,11/29/2022 13:32,11/29/2022 13:31,5,FALSE,FOOTHIL EXP,SPRINGER RD,1, White, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER CITED AND RELEASED, Citation for infraction
5568,11/29/2022 13:43,11/29/2022 13:32,3,FALSE,FRONTERO AVE,MAGDALENA AVE,1, Middle Eastern or South Asian, None,FALSE,75,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, DRIVER WARNED AND RELEASED, Warning (verbal or written)
5569,11/29/2022 13:49,11/29/2022 13:48,5,FALSE,Fremont ,Grant ,1, Hispanic/Latino/a, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, Very dark tinted front windows, Warning (verbal or written)
5570,11/29/2022 13:50,11/29/2022 8:15,8,FALSE,Fremont ,Grant,1, Asian, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor vehicle, Citation for infraction
5571,11/29/2022 13:51,11/29/2022 8:30,5,FALSE,Grant,Fremont ,1, Hispanic/Latino/a, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Holding and operating cell phone while driving motor vehicle, Warning (verbal or written)
5572,11/29/2022 13:52,11/29/2022 13:00,8,FALSE,El Monte ,Woodstock ,1, White, None,FALSE,80,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Made a right on red arrow, Citation for infraction
5573,11/29/2022 19:36,11/29/2022 19:00,5,FALSE,el camino real,miramonte,1, Hispanic/Latino/a, None,FALSE,25,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, brake light out, Warning (verbal or written)
5574,11/29/2022 20:33,11/29/2022 20:25,5,FALSE,san antonio,3rd street,1, White, None,FALSE,50,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, head light out, Warning (verbal or written)
5575,11/29/2022 21:37,11/29/2022 21:00,30,FALSE,el camino real,el monte,1, White, None,FALSE,60,Male,No,FALSE, Other Contraband or evidence, Asked for consent to search property; Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by order; Person removed from vehicle by physical contact; Property was seized; Search of person was conducted,, true, Consent given; Evidence of crime; Incident to arrest, forged registration tabs; forged registration tabs; forged registration tabs, Traffic Violation," Non-moving Violation, including Registration Violation", expired reg 6/22, In-field cite and release
5575,11/29/2022 21:37,11/29/2022 21:00,30,FALSE,el camino real,el monte,2, Black/African American, None,FALSE,40,Transgender woman/girl,Yes,FALSE, None, Asked for consent to search person; Person removed from vehicle by order; Person removed from vehicle by physical contact, true,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, No Action
5576,11/29/2022 22:12,11/29/2022 21:30,10,FALSE,san antonio,edith,1, Black/African American, None,FALSE,30,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", exp 08/22, Citation for infraction; Warning (verbal or written)
5577,11/29/2022 22:15,11/29/2022 20:35,15,FALSE,foothill exp,el monte,1, Middle Eastern or South Asian, None,FALSE,18,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 60 mph in 45mph zone, Citation for infraction; Warning (verbal or written)
5578,11/30/2022 1:54,11/30/2022 1:40,12,FALSE,FOOTHILL EXPRESSWAY,GRANT ROAD,1, Hispanic/Latino/a, None,FALSE,20,Male,No,FALSE, None, None,,,, , Traffic Violation, Equipment Violation, VEHICLE WAS EXPIRED SINCE 2021.  NO REGISTRATION IN PROGRESS AND DRIVER HAD RECNTLY PURCHASED THE VEHICLE..WITHOUT ENSURING VEHICLE WAS SMOGGED AND REGISTERED.  DRIVER WAS CITED FOR 4000A1., Citation for infraction
5579,11/30/2022 5:52,11/30/2022 2:00,30,FALSE,san antonio,hillview,1, White, None,FALSE,50,Male,No,FALSE, None, Handcuffed or flex cuffed; Search of person was conducted,,, Incident to arrest, subject was arrested for on view charges, Reasonable Suspicion, Other Reasonable Suspicion of a crime, subject had a stolen google bicycle and was at the scene of a vandalism, Custodial Arrest without warrant; Custodial Arrest without warrant; Custodial Arrest without warrant
5580,12/1/2022 2:23,12/1/2022 2:02,10,FALSE,First ,,1, Hispanic/Latino/a, None,FALSE,53,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Registration expired, Warning (verbal or written)
5581,12/1/2022 4:05,11/30/2022 22:30,10,FALSE,State Street,First Street,1, White, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver swerving in roadway on State Street.  Stopped and identified by license. Cited and released, Citation for infraction
5582,12/1/2022 4:08,11/30/2022 23:38,8,FALSE,Miramonte Ave,Alegre,1, Hispanic/Latino/a, None,FALSE,55,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Observed driver speeding on Miramonte Ave (40 in 25) stopped and identified. Warned and released, Warning (verbal or written)
5583,12/1/2022 4:28,12/1/2022 4:27,3,FALSE,El monte,Woodstock,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, Speeding, Warning (verbal or written)
5584,12/1/2022 4:44,12/1/2022 4:30,12,FALSE,Fourth Street,Edith,1, White, None,FALSE,35,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Observed vehicle with North Carolina plates stopped on Fourth with flashers active. Plate expired. Identified registered owner. Warned and released, Warning (verbal or written)
5585,12/1/2022 8:24,12/1/2022 8:17,8,FALSE,Fremont ,Altos oaks ,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 40mph in 25mph senior citizen zone, Warning (verbal or written)
5586,12/1/2022 8:51,12/1/2022 8:35,10,FALSE,Foothill Expressway ,Springer ,1, White, None,FALSE,45,Male,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 63mph in a 45mph zone.  Raining with wet roadways.  Juvenile daughter in car seat., Citation for infraction
5587,12/1/2022 13:53,12/1/2022 13:26,5,FALSE,Foothill Expressway ,Springer ,1, White, None,FALSE,20,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 58mph in 45mph zone (raining), Warning (verbal or written)
5588,12/1/2022 13:54,12/1/2022 13:47,5,FALSE,Fremont,Altos oaks ,1, Asian, None,FALSE,25,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", Vehicle registration expired, Warning (verbal or written)
5589,12/1/2022 17:54,12/1/2022 14:51,15,FALSE,grant ave,morton,1, Hispanic/Latino/a, None,FALSE,40,Male,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", suspended reg, In-field cite and release
5590,12/1/2022 17:56,12/1/2022 14:54,2,FALSE,n san antonio road,almond road,1, Hispanic/Latino/a, None,TRUE,50,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", tinted windows, No Action
5591,12/1/2022 17:57,12/1/2022 4:56,5,FALSE,n san antonio road,loucks ave,1, White, None,FALSE,40,Female,No,FALSE, None, None,,,, , Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, No Action
5592,12/1/2022 17:59,11/30/2022 18:57,20,FALSE,homestead road,foothill expressway,1, Middle Eastern or South Asian, None,FALSE,50,Male,No,FALSE, Drug Paraphernalia, Asked for consent to search person; Person removed from vehicle by order; Search of person was conducted, true,, Consent given, asked for consent due to many burnt aluminum foil on ground, Traffic Violation," Non-moving Violation, including Registration Violation", expired reg, Warning (verbal or written)
5593,12/2/2022 8:45,12/2/2022 8:25,15,FALSE,Fremont ,,1, White, None,FALSE,45,Female,No,FALSE, None, None,,,, , Traffic Violation, Moving Violation, 55-60mph in 25mph senior citizen zone.  Wet roads/ sun in eyes.  Ran red light, Citation for infraction; Warning (verbal or written)
